customer_id,bureau_score,dpd_15_count_6m,dpd_30_count_6m,dpd_90_count_6m,dpd_30_count_3m,active_loans_count,total_emi_monthly,total_credit_6m,total_debit_6m,avg_monthly_balance_6m,net_cash_surplus_6m,inward_bounce_count_3m,avg_salary_6m,salary_txn_count_6m,salary_amount_cv,salary_date_std,salary_creditor_consistent,salary_missing_months,salary_stability_flag,liquidity_flag,bureau_risk_flag,hard_reject_flag,risk_score,loan_decision,decision_reason
CUST_006760,743,0,0,0,0,5,13709,129991,216574,20211,-86583,1,20000,6,0.09,3.3,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006761,749,0,0,0,0,5,40230,1542408,343077,0,1199331,1,255138,6,0.04,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006762,747,0,0,0,0,7,11934,695387,242821,118380,452566,0,114471,6,0.06,2.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006763,753,0,0,0,0,9,24802,3329826,299883,219218,3029943,0,553289,6,0.05,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006764,754,0,0,0,0,14,52973,699307,448507,0,250800,1,116071,6,0.07,2.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006765,751,0,0,0,0,4,29751,4177317,371394,0,3805923,1,695728,6,0.08,3.0,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006766,752,0,0,0,0,7,30375,1161427,315116,21048,846311,0,190246,6,0.07,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006767,737,0,0,0,0,3,24940,114873,300345,6357,-185472,1,20000,6,0.03,2.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006768,738,0,0,0,0,5,28081,2907078,361807,45516,2545271,0,486479,6,0.05,1.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006769,750,0,0,0,0,1,30936,135852,325663,44514,-189811,0,20000,6,0.07,2.9,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006770,746,0,0,0,0,1,25130,900789,304957,0,595832,0,147102,6,0.07,2.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006771,741,0,0,0,0,8,31550,1999806,303280,40375,1696526,0,332672,6,0.06,3.4,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006772,749,0,0,0,0,1,28527,1674508,353937,0,1320571,1,276223,6,0.08,2.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006773,739,0,0,0,0,7,32130,131238,360770,54103,-229532,0,20000,6,0.09,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006774,757,0,0,0,0,1,25729,1938601,328912,0,1609689,1,322695,6,0.04,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006775,740,0,0,0,0,1,27770,714711,361171,52187,353540,0,116970,6,0.07,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006776,747,0,0,0,0,3,11569,149263,223353,0,-74090,0,25698,6,0.03,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006777,741,0,0,0,0,1,41988,109565,420211,22487,-310646,1,20000,6,0.03,2.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006778,749,0,0,0,0,9,29415,1745390,319678,104497,1425712,0,288589,6,0.05,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006779,754,0,0,0,0,3,59017,1285203,534782,0,750421,0,212119,6,0.04,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006780,748,0,0,0,0,3,26562,3587087,313178,140880,3273909,0,599796,6,0.09,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006781,741,0,0,0,0,3,48584,158421,400035,0,-241614,0,24436,6,0.09,1.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006782,764,0,0,0,0,11,33821,704054,348409,179436,355645,0,117487,6,0.07,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006783,747,0,0,0,0,1,21919,1776729,271759,63623,1504970,0,294968,6,0.09,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006784,740,0,0,0,0,1,20040,1881433,230146,98487,1651287,0,311624,6,0.08,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006785,747,0,0,0,0,10,17001,4113234,240838,0,3872396,0,686215,6,0.09,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006786,734,0,0,0,0,7,16574,1255591,241700,0,1013891,1,212051,6,0.1,2.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006787,755,0,0,0,0,8,19775,2635249,307324,18004,2327925,0,441118,6,0.07,3.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006788,741,0,0,0,0,3,8734,109857,239980,13784,-130123,0,20000,6,0.06,2.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006789,748,0,0,0,0,5,20988,2815395,230080,6018,2585315,0,467698,6,0.1,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006790,748,0,0,0,0,12,35557,1799415,397055,0,1402360,1,299481,6,0.07,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006791,741,0,0,0,0,2,30591,121188,352658,169994,-231470,0,20000,6,0.03,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006792,748,0,0,0,0,6,33420,1593152,335705,41684,1257447,0,263018,6,0.04,1.5,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006793,748,0,0,0,0,1,29188,3258924,350063,0,2908861,1,540838,6,0.08,2.6,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006794,752,0,0,0,0,3,52660,3333782,478661,120687,2855121,0,552600,6,0.09,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006795,731,0,0,0,0,10,41149,3544496,408243,130334,3136253,0,593676,6,0.06,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006796,747,0,0,0,0,8,50459,1109883,460808,67945,649075,0,188088,6,0.03,2.9,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006797,753,0,0,0,0,9,23164,127132,268347,86975,-141215,0,20000,6,0.09,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006798,750,0,0,0,0,10,22242,3021327,281720,25277,2739607,0,503748,6,0.08,2.5,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006799,751,0,0,0,0,11,35584,1519217,388755,0,1130462,1,250598,6,0.05,2.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006800,754,0,0,0,0,11,35102,1078987,323066,1437,755921,0,178109,6,0.09,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006801,738,0,0,0,0,6,44074,138900,393334,0,-254434,0,20000,6,0.07,1.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006802,751,0,0,0,0,4,28853,113862,349282,264757,-235420,0,20000,6,0.08,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006803,744,0,0,0,0,1,6045,132421,235198,121715,-102777,0,20000,6,0.05,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006804,753,0,0,0,0,10,39362,476945,401844,93759,75101,0,80929,6,0.05,1.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006805,745,0,0,0,0,2,17626,661537,244969,57090,416568,0,111092,6,0.04,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006806,761,0,0,0,0,3,41430,1174978,443888,8688,731090,1,193785,6,0.04,2.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006807,757,0,0,0,0,4,11896,1430758,252157,80825,1178601,0,235779,6,0.1,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006808,757,0,0,0,0,5,25737,108098,339630,7888,-231532,0,20000,6,0.03,2.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006809,739,0,0,0,0,7,33959,749590,364138,0,385452,1,124401,6,0.09,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006810,751,0,0,0,0,1,35714,1402161,388237,118930,1013924,0,231184,6,0.03,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006811,745,0,0,0,0,6,5419,3546616,133765,157339,3412851,0,589757,6,0.06,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006812,746,0,0,0,0,7,32931,2547415,321948,1070,2225467,1,422956,6,0.05,3.0,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006813,754,0,0,0,0,6,27641,1017679,348043,55377,669636,0,168003,6,0.04,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006814,748,0,0,0,0,10,42306,1553272,449181,135079,1104091,0,258515,6,0.05,1.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006815,740,0,0,0,0,2,25988,1145492,333130,2129,812362,0,191565,6,0.08,3.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006816,756,0,0,0,0,4,28099,123573,353615,0,-230042,0,20000,6,0.03,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006817,753,0,0,0,0,2,45543,2651958,410457,67246,2241501,1,443135,6,0.07,1.9,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006818,743,0,0,0,0,12,39079,2337150,416789,52695,1920361,0,388214,6,0.1,2.8,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006819,755,0,0,0,0,1,20781,353745,312297,27335,41448,1,61809,6,0.03,2.6,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006820,754,0,0,0,0,6,47578,2707121,450712,205314,2256409,0,453113,6,0.05,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006821,741,0,0,0,0,9,21739,1328967,263729,43130,1065238,0,223943,6,0.09,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006822,753,0,0,0,0,6,5000,669172,202441,40146,466731,0,111465,6,0.05,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006823,748,0,0,0,0,6,23878,1707858,273371,180173,1434487,0,286812,6,0.09,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006824,757,0,0,0,0,1,42635,135537,397234,0,-261697,0,20000,6,0.06,1.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006825,737,0,0,0,0,6,7479,1263167,241597,41125,1021570,0,210036,6,0.03,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006826,746,0,0,0,0,2,23754,126099,328529,92438,-202430,0,20000,6,0.05,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006827,743,0,0,0,0,5,5385,111622,213629,23870,-102007,0,20000,6,0.05,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006828,755,0,0,0,0,1,22039,347405,317428,54703,29977,0,60097,6,0.07,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006829,753,0,0,0,0,3,12854,1567293,201172,82571,1366121,0,263838,6,0.08,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006830,745,0,0,0,0,1,5000,738164,134594,0,603570,1,121840,6,0.09,1.6,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006831,751,0,0,0,0,1,16319,1940059,231070,24965,1708989,0,326084,6,0.07,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006832,751,0,0,0,0,1,42399,945252,425463,113918,519789,0,159381,6,0.08,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006833,737,0,0,0,0,4,27478,1112186,351167,82736,761019,0,183384,6,0.05,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006834,760,0,0,0,0,4,70399,1880767,583448,117492,1297319,0,315348,6,0.08,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006835,748,0,0,0,0,6,14083,110898,262335,0,-151437,0,20000,6,0.05,2.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006836,744,0,0,0,0,12,46814,554076,465588,0,88488,0,90114,6,0.07,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006837,743,0,0,0,0,11,44038,103166,429372,0,-326206,0,20000,6,0.06,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006838,755,0,0,0,0,14,27666,1662535,363888,0,1298647,0,279958,6,0.04,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006839,754,0,0,0,0,2,32750,1078717,300936,0,777781,0,180595,6,0.06,2.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006840,746,0,0,0,0,2,51144,772313,421688,0,350625,0,126201,6,0.04,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006841,757,0,0,0,0,7,37941,281615,336405,0,-54790,0,49174,6,0.06,3.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006842,752,0,0,0,0,14,29240,1280677,352941,118568,927736,0,216128,6,0.07,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006843,743,0,0,0,0,3,34459,2024922,406305,0,1618617,1,339032,6,0.08,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006844,739,0,0,0,0,9,32839,123999,331442,15110,-207443,1,20000,6,0.04,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006845,747,0,0,0,0,1,28645,1256285,306349,101880,949936,0,212705,6,0.1,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006846,747,0,0,0,0,1,27556,1481825,315289,0,1166536,0,246149,6,0.07,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006847,747,0,0,0,0,1,16435,102669,227672,0,-125003,1,20000,6,0.07,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006848,753,0,0,0,0,1,57821,1954793,455431,154707,1499362,0,326589,6,0.05,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006849,741,0,0,0,0,1,18969,113450,302617,23231,-189167,0,20000,6,0.06,2.3,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006850,750,0,0,0,0,8,5000,1287841,141548,0,1146293,0,217106,6,0.1,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006851,755,0,0,0,0,1,39360,749368,409566,139113,339802,0,121771,6,0.09,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006852,750,0,0,0,0,4,43695,3737549,425304,0,3312245,1,622463,6,0.03,2.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006853,756,0,0,0,0,4,52756,1084577,481917,0,602660,0,179176,6,0.07,2.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006854,754,0,0,0,0,9,27927,356481,281450,68825,75031,0,61840,6,0.05,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006855,753,0,0,0,0,4,5000,1544038,202486,0,1341552,1,258709,6,0.04,1.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006856,748,0,0,0,0,8,51269,1940294,444355,0,1495939,0,322494,6,0.04,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006857,749,0,0,0,0,4,39659,104877,356306,55300,-251429,0,20000,6,0.09,2.7,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006858,751,0,0,0,0,1,5000,1629510,202374,0,1427136,0,270668,6,0.05,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006859,751,0,0,0,0,9,45138,3051287,381718,30003,2669569,0,511090,6,0.09,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006860,753,0,0,0,0,11,22143,2812982,273835,11262,2539147,0,472136,6,0.06,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006861,743,0,0,0,0,1,37582,3168717,341336,0,2827381,0,530264,6,0.06,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006862,750,0,0,0,0,7,54994,2095890,444723,127327,1651167,0,351938,6,0.03,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006863,753,0,0,0,0,6,5000,105802,158588,84170,-52786,0,20000,6,0.05,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006864,751,0,0,0,0,4,16985,100629,295616,203426,-194987,0,20000,6,0.03,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006865,743,0,0,0,0,12,9120,3483677,183705,0,3299972,0,582901,6,0.09,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006866,747,0,0,0,0,8,14534,110392,201850,0,-91458,0,20000,6,0.06,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006867,752,0,0,0,0,1,36913,133354,384618,172736,-251264,0,20000,6,0.05,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006868,745,0,0,0,0,4,7501,3106705,227854,15277,2878851,0,518765,6,0.05,1.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006869,743,0,0,0,0,8,26938,777074,278635,97995,498439,0,129367,6,0.1,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006870,753,0,0,0,0,1,44635,110052,376379,0,-266327,2,20000,6,0.03,1.5,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_006871,748,0,0,0,0,4,5000,992941,156166,0,836775,1,163806,6,0.05,1.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006872,746,0,0,0,0,6,35178,2165177,358577,29178,1806600,0,364114,6,0.07,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006873,740,0,0,0,0,1,34952,1698426,324978,0,1373448,0,279961,6,0.07,2.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006874,748,0,0,0,0,5,38562,1629266,417379,10352,1211887,0,269431,6,0.09,2.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006875,756,0,0,0,0,1,46840,2009500,448057,0,1561443,0,332653,6,0.03,2.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006876,743,0,0,0,0,1,26024,106972,354080,86701,-247108,0,20000,6,0.08,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006877,736,0,0,0,0,7,31538,1191482,294165,34794,897317,1,197424,6,0.03,1.7,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006878,739,0,0,0,0,1,9542,2797976,195353,11129,2602623,1,465637,6,0.07,2.6,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006879,739,0,0,0,0,10,19358,1203637,293362,31443,910275,0,198684,6,0.04,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006880,754,0,0,0,0,13,47896,1489746,408537,53567,1081209,1,249819,6,0.08,1.5,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006881,742,0,0,0,0,9,25936,2599782,336710,45877,2263072,0,434608,6,0.03,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006882,737,0,0,0,0,2,32763,552788,347068,0,205720,1,92588,6,0.08,2.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006883,752,0,0,0,0,2,6826,2235304,234816,0,2000488,0,374817,6,0.06,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006884,757,0,0,0,0,4,56252,1882020,478247,40881,1403773,1,314457,6,0.03,2.6,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006885,748,0,0,0,0,9,39678,770930,394781,0,376149,2,130707,6,0.07,3.5,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_006886,748,0,0,0,0,5,27336,112696,339449,38823,-226753,1,20000,6,0.06,2.6,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006887,742,0,0,0,0,4,27326,244346,276527,30649,-32181,0,39606,6,0.06,3.4,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006888,744,0,0,0,0,4,5000,2124142,226429,89578,1897713,0,353712,6,0.09,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006889,752,0,0,0,0,3,29280,5304583,374840,0,4929743,0,882460,6,0.06,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006890,745,0,0,0,0,1,33812,816694,338417,0,478277,0,135484,6,0.09,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006891,748,0,0,0,0,1,19183,798827,218986,122007,579841,0,133008,6,0.04,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006892,763,0,0,0,0,11,23448,121365,326062,0,-204697,1,20000,6,0.07,2.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006893,741,0,0,0,0,1,5000,989998,202741,19245,787257,0,167895,6,0.1,2.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006894,751,0,0,0,0,9,5637,2418160,184258,88329,2233902,0,403182,6,0.09,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006895,755,0,0,0,0,3,43128,1441673,359424,75473,1082249,0,240301,6,0.1,1.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006896,755,0,0,0,0,1,51046,985054,505329,69733,479725,0,166196,6,0.04,2.2,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006897,762,0,0,0,0,9,26880,759448,344536,0,414912,0,123740,6,0.04,1.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006898,755,0,0,0,0,6,44965,698177,449450,0,248727,1,119318,6,0.07,1.6,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006899,760,0,0,0,0,8,20222,116011,289816,112042,-173805,0,20000,6,0.07,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006900,761,0,0,0,0,1,36635,2208073,352946,0,1855127,0,370079,6,0.09,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006901,756,0,0,0,0,5,11183,135269,228717,0,-93448,1,20000,6,0.08,2.7,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006902,757,0,0,0,0,12,5987,770966,194894,131046,576072,0,127125,6,0.09,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006903,756,0,0,0,0,8,16681,1703801,200184,12016,1503617,0,285446,6,0.06,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006904,741,0,0,0,0,1,23035,995592,249336,33987,746256,0,164949,6,0.06,2.2,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006905,752,0,0,0,0,2,28298,142729,285611,54564,-142882,0,25105,6,0.06,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006906,743,0,0,0,0,1,40091,134676,355753,51274,-221077,1,20000,6,0.08,3.1,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_006907,763,0,0,0,0,4,19081,896567,276895,39506,619672,0,150909,6,0.09,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006908,740,0,0,0,0,1,47229,445672,445898,79734,-226,0,73126,6,0.1,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006909,738,0,0,0,0,3,49358,2634409,422817,0,2211592,1,439556,6,0.07,1.7,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_006910,755,0,0,0,0,6,47145,6282813,384023,0,5898790,0,1046792,6,0.09,1.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006911,748,0,0,0,0,5,43193,1222104,452875,0,769229,0,204036,6,0.09,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006912,744,0,0,0,0,7,47990,866253,397712,180206,468541,0,144274,6,0.09,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006913,754,0,0,0,0,16,27642,2598090,340609,7548,2257481,0,432155,6,0.05,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006914,754,0,0,0,0,1,7012,100702,229012,53293,-128310,0,20000,6,0.08,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006915,755,0,0,0,0,1,45381,114317,465793,51705,-351476,0,20000,6,0.05,2.3,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_006916,748,0,0,0,0,4,17253,3419834,261328,8078,3158506,0,567764,6,0.08,2.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006917,751,0,0,0,0,2,22922,3437400,277855,6037,3159545,2,573538,6,0.09,2.8,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_006918,739,0,0,0,0,2,5680,780795,157542,44078,623253,0,127162,6,0.03,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_006919,752,0,0,0,0,7,61200,118880,504532,0,-385652,0,20000,6,0.05,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006920,741,0,0,0,0,15,43665,1169152,455934,0,713218,0,197157,6,0.05,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_006921,745,0,0,0,0,13,5000,3834097,155158,130017,3678939,0,637929,6,0.05,3.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
